"ICD10","ICD10_Desc_x","ICD9","ICD9_Desc_x","APPROX_x","NOMAP_x","COMBO_x","SCENARIO_x","CHOICE_x","ICD10_Desc_y","ICD9_Desc_y","APPROX_y","NOMAP_y","COMBO_y","SCENARIO_y","CHOICE_y"
"S54.8X9D","Unsp injury of oth nerves at forearm level, unsp arm, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Injury of other nerves at forarm lv, unspecified arm, subs","Other specfied aftercare","1","0","0","0","0"
"T82.817D","Embolism of cardiac prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Embolism due to cardiac prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.818D","Embolism of vascular prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Embolism due to vascular prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.827D","Fibrosis of cardiac prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Fibrosis due to cardiac prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.828D","Fibrosis of vascular prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Fibrosis due to vascular prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.837D","Hemorrhage of cardiac prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Hemorrhage due to cardiac prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.838D","Hemorrhage of vascular prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Hemorrhage due to vascular prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.847D","Pain from cardiac prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Pain due to cardiac prosth dev/grft, subsequent encounter","Other specfied aftercare","1","0","0","0","0"
"T82.848D","Pain from vascular prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Pain due to vascular prosth dev/grft, subsequent encounter","Other specfied aftercare","1","0","0","0","0"
"T82.857D","Stenosis of cardiac prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Stenosis of other cardiac prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.858D","Stenosis of vascular prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Stenosis of other vascular prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.867D","Thrombosis of cardiac prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Thrombosis due to cardiac prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T82.868D","Thrombosis of vascular prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Thrombosis due to vascular prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T83.018D","Breakdown (mechanical) of indwelling urethral catheter, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown (mechanical) of other urinary catheter, subs","Other specfied aftercare","1","0","0","0","0"
"T83.028D","Displacement of oth indwelling urethral catheter, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of other urinary catheter, subsequent encounter","Other specfied aftercare","1","0","0","0","0"
"T83.038D","Leakage of other indwelling urethral catheter, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Leakage of other urinary catheter, subsequent encounter","Other specfied aftercare","1","0","0","0","0"
"T83.098D","Mech compl of oth indwelling urethral catheter, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of other urinary catheter, subsequent encounter","Other specfied aftercare","1","0","0","0","0"
"T83.111D","Breakdown (mechanical) of urinary sphincter implant, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown (mechanical) of implanted urinary sphincter, subs","Other specfied aftercare","1","0","0","0","0"
"T83.112D","Breakdown (mechanical) of urinary stent, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown (mechanical) of indwelling ureteral stent, subs","Other specfied aftercare","1","0","0","0","0"
"T83.121D","Displacement of urinary sphincter implant, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of implanted urinary sphincter, subs","Other specfied aftercare","1","0","0","0","0"
"T83.122D","Displacement of urinary stent, subsequent encounter","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of indwelling ureteral stent, subs","Other specfied aftercare","1","0","0","0","0"
"T83.191D","Mech compl of urinary sphincter implant, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of implanted urinary sphincter, subs","Other specfied aftercare","1","0","0","0","0"
"T83.192D","Mech compl of urinary stent, subsequent encounter","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of indwelling ureteral stent, subs","Other specfied aftercare","1","0","0","0","0"
"T83.410D","Breakdown of penile (implanted) prosthesis, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown (mechanical) of implanted penile prosthesis, subs","Other specfied aftercare","1","0","0","0","0"
"T83.420D","Displacement of penile (implanted) prosthesis, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of implanted penile prosthesis, subs","Other specfied aftercare","1","0","0","0","0"
"T83.490D","Mech compl of penile (implanted) prosthesis, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of implanted penile prosthesis, subs","Other specfied aftercare","1","0","0","0","0"
"T83.711D","Erosion of implnt vag prstht mtrl to surrnd org/tiss, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Erosn implnt vaginal mesh to surrnd org/tiss, subs","Other specfied aftercare","1","0","0","0","0"
"T83.718D","Erosion of implanted prstht mtrl to surrnd org/tiss, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Erosion of other implanted mesh to organ or tissue, subs","Other specfied aftercare","1","0","0","0","0"
"T83.721D","Exposure of implnt vag prstht mtrl into vagina, subs encntr","V58.89","Other specfied aftercare","1","0","0","0","0","Exposure of implanted vaginal mesh into vagina, subs","Other specfied aftercare","1","0","0","0","0"
"T83.728D","Exposure of implanted prstht mtrl to surrnd org/tiss, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Exposure of other implanted mesh into organ or tissue, subs","Other specfied aftercare","1","0","0","0","0"
"T83.81XD","Embolism of genitourinary prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Embolism due to genitourinary prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T83.82XD","Fibrosis of genitourinary prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Fibrosis due to genitourinary prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T83.83XD","Hemorrhage of genitourinary prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Hemorrhage due to genitourinary prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T83.84XD","Pain from genitourinary prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Pain due to genitourinary prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T83.85XD","Stenosis of genitourinary prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Stenosis due to genitourinary prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T83.86XD","Thrombosis of genitourinary prosth dev/grft, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Thrombosis due to genitourinary prosth dev/grft, subs","Other specfied aftercare","1","0","0","0","0"
"T85.110D","Brkdwn implanted electronic neurostim of brain, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown of implnt elec nstim of brain lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.111D","Brkdwn implanted electronic neurostim of periph nrv, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown of implnt elec nstim of prph nrv lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.112D","Brkdwn implanted electronic neurostim of spinal cord, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown of implnt elec nstim of spinal cord lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.120D","Displacmnt of implanted electronic neurostim of brain, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of implnt elec nstim of brain lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.121D","Displacmnt of implnt electrnc neurostim of periph nrv, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of implnt elec nstim of prph nrv lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.122D","Displacmnt of implnt electrnc neurostim of spinal cord, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of implnt elec nstim of spinal cord lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.190D","Mech compl of implanted electronic neurostim of brain, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of implnt elec nstim of brain lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.191D","Mech compl of implnt electrnc neurostim of periph nrv, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of implnt elec nstim of prph nrv lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.192D","Mech compl of implnt electrnc neurostim of spinal cord, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of implnt elec nstim of spinal cord lead, subs","Other specfied aftercare","1","0","0","0","0"
"T85.610D","Breakdown of epidural and subdural infusion catheter, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Breakdown of cranial or spinal infusion catheter, subs","Other specfied aftercare","1","0","0","0","0"
"T85.620D","Displacmnt of epidural and subdural infusion catheter, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Displacement of cranial or spinal infusion catheter, subs","Other specfied aftercare","1","0","0","0","0"
"T85.630D","Leakage of epidural and subdural infusion catheter, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Leakage of cranial or spinal infusion catheter, subs","Other specfied aftercare","1","0","0","0","0"
"T85.690D","Mech compl of epidural and subdural infusion catheter, subs","V58.89","Other specfied aftercare","1","0","0","0","0","Mech compl of cranial or spinal infusion catheter, subs","Other specfied aftercare","1","0","0","0","0"
